,CM_M_CM_M_01_Whole,CM_M_CM_M_02_Whole,CR_M_CR_M_01_Whole,CR_M_CR_M_02_Whole,H_M_H_M_01_Whole,H_M_H_M_02_Whole
614,3.07502379257,3.17881519482,9.01581607343,10.6845019783,8.31977304451,8.09813577886
615,3.10344348501,3.19611777527,9.20671744934,10.9749404236,8.43945016564,8.22613394669
616,3.12873311508,3.21080198592,9.40045066433,11.1808281822,8.55931396462,8.38421750962
617,3.14671877493,3.22877144982,9.63375242381,11.4372062951,8.71142682669,8.46114803615
618,3.1671535791,3.24788171222,9.80035428968,11.6203731016,8.81095355659,8.64577202097
619,3.18858925107,3.27045231318,9.98555555602,11.746955951,8.92636248021,8.85225502944
620,3.20843098819,3.29239898961,10.196143054,11.9688182069,9.05661680827,9.07349226564
621,3.22752236625,3.31505400377,10.4135637204,12.1677067509,9.12608817933,9.2247339491
622,3.24565249144,3.33769492346,10.6587261886,12.3649230951,9.27737092997,9.38511760257
623,3.26436645219,3.36041765143,10.8453968393,12.6108639801,9.443677974,9.49790598666
624,3.28536288887,3.38399491101,11.0949303726,12.8941242672,9.56168304278,9.62783413971
625,3.30753762271,3.40820438795,11.3593594117,13.1496071857,9.67521139258,9.78243172158
626,3.33075459857,3.44535089591,11.5888663158,13.4148985984,9.77268708061,9.98811216606
627,3.35445859002,3.46710869866,11.8233994537,13.6361803422,9.91917576082,10.1113002363
628,3.36839308573,3.49297094632,11.9917609571,13.8789040362,10.0363791461,10.3030646019
629,3.38867200705,3.51677285219,12.1830875411,14.1123348734,10.1538669563,10.4485147552
630,3.41238958212,3.5376768399,12.3471481373,14.2840231404,10.3073479376,10.578962736
631,3.43360071025,3.5589208897,12.5802526654,14.4206881543,10.4715869824,10.6778752576
632,3.45729760774,3.57738882655,12.751294628,14.682119178,10.6102527316,10.8074713614
633,3.47981510731,3.5971295242,13.0060611742,14.9014363471,10.7288743833,10.9862130426
634,3.50183466392,3.61252015386,13.2459760097,15.1389924684,10.8508379313,11.1353671823
635,3.52537417741,3.63314330216,13.4396893814,15.3676297247,10.9707279735,11.2670597007
636,3.54826347656,3.66010211318,13.649141432,15.4991012406,11.0895874992,11.4086182374
637,3.56756413994,3.68276433238,13.8836476243,15.7141335596,11.1963591965,11.5350659612
638,3.5864733611,3.70627896287,14.0910310377,15.8878065067,11.3247637703,11.6568629185
639,3.60580272204,3.72481247916,14.3424613216,16.0868927003,11.3990515989,11.7625212312
640,3.62858337104,3.74751616921,14.6067998744,16.3671984234,11.4482635828,11.8727899724
641,3.65641509892,3.77324809508,14.8299953559,16.5443685795,11.5921559944,11.9799533001
642,3.67982522118,3.78902253919,15.029140268,16.7430789896,11.653796908,12.0654695335
643,3.70003308047,3.79464743033,15.1649294602,16.9112585554,11.7999939036,12.1829695967
644,3.7205636101,3.81359809118,15.3341057922,17.0502774672,11.8927571763,12.2881340577
645,3.74159926696,3.83964747531,15.4949246231,17.2519473697,11.9817276924,12.382080938
646,3.76058292366,3.86508975343,15.6694642629,17.4098556566,12.0789096121,12.4513386007
647,3.78352770615,3.89454701528,15.8263176142,17.5269833354,12.1393287499,12.5879562372
648,3.80992246672,3.92631534771,16.007831708,17.7600730879,12.2157101521,12.685035263
649,3.83112267841,3.95745855142,16.210713204,18.0202145604,12.3085558752,12.7969884102
650,3.85288108291,3.98849759262,16.3792315808,18.1713909553,12.4483322569,12.9004457425
651,3.88029132239,4.01968207062,16.5063363779,18.4616939621,12.5505539378,12.9801768191
652,3.91216172178,4.04364714389,16.6425524535,18.6429833832,12.6336732382,13.0239053619
653,3.93375098422,4.07006774586,16.8722954276,18.7886491915,12.7335426997,13.1807208458
654,3.9520479366,4.09452532943,17.050258506,18.9427145148,12.8537872545,13.2568462404
655,3.97050072364,4.12020228639,17.1626283879,19.1192056279,12.9549988185,13.3258181367
656,3.99633627164,4.13903239298,17.2968727575,19.3056333755,13.036749769,13.4243693903
657,4.01523654614,4.1602483124,17.4897384187,19.508749326,13.1059460131,13.5311612824
658,4.04404001002,4.18164996788,17.6435557652,19.7164121119,13.1963396556,13.6359555289
659,4.0678643889,4.20185804246,17.7761805916,19.9327881768,13.2835717035,13.7830713932
660,4.0926434492,4.22391968718,17.9137657864,20.1386412415,13.3360278422,13.8697741353
661,4.11916123558,4.24718353189,18.1271362886,20.3118766123,13.4023840419,13.9363412756
662,4.1430429108,4.2703168672,18.3353486998,20.5260331309,13.5235524505,14.0718770885
663,4.1548137617,4.29614479257,18.4943029486,20.622498108,13.6552204751,14.1892133959
664,4.1720277874,4.3270846476,18.6746786789,20.8191315998,13.7565107972,14.3167840014
665,4.19935801678,4.35965724993,18.8607227832,20.9772984435,13.8614346057,14.4075577659
666,4.23070100294,4.38843214313,19.0093369482,21.178965449,13.9220417943,14.5019106205
667,4.25606704659,4.41710094112,19.162636457,21.3788483032,13.9620427731,14.6447059472
668,4.28542919015,4.4399866608,19.3155392528,21.5212760384,14.0529845115,14.7722976653
669,4.31607700703,4.45993874268,19.4656434725,21.7410270838,14.1715588379,14.8950785981
670,4.33399416626,4.48286533242,19.6139474159,21.944355589,14.2542117713,14.9902593097
671,4.35724288869,4.51490236416,19.7768348752,22.1204236145,14.3343814801,15.0617303301
672,4.38554702066,4.53644300999,19.8926791266,22.3197119578,14.4607326547,15.1340270358
673,4.41388273257,4.56296867495,20.0629819047,22.4881482446,14.5686551095,15.2112294826
674,4.44267331181,4.59439046957,20.176295734,22.6438641133,14.6516615869,15.3319538343
675,4.45889089211,4.62253879572,20.3221701642,22.8152223643,14.7339670133,15.4297155177
676,4.49592504584,4.65037259908,20.4650798695,22.9433268392,14.8192440324,15.4944959543
677,4.5341568474,4.68592443614,20.5938158709,23.0923377302,14.9006585454,15.5862519472
678,4.56444637137,4.71371693618,20.7298848114,23.1812582562,14.9654308894,15.6605294443
679,4.6029639346,4.74918839474,20.8976808897,23.3355557091,15.0504954352,15.7268496238
680,4.63470200035,4.78037722979,20.9894490683,23.4927779075,15.1333760274,15.7980863481
681,4.65161762642,4.81085331674,21.1192565016,23.6448438464,15.2142192818,15.8755361358
682,4.67635842347,4.84691732228,21.2302351213,23.8023540728,15.3007294614,15.952087371
683,4.71445542037,4.87935068177,21.3751923906,23.9633778479,15.3894303683,16.0322456278
684,4.7514984661,4.90075769936,21.5463021455,24.1565263076,15.4693603337,16.1143290284
685,4.78110714286,4.93041120421,21.6994003899,24.3139050527,15.5647708018,16.1906868089
686,4.80813065871,4.96262381063,21.8404236222,24.4488247869,15.6742277787,16.2598122875
687,4.83343739227,4.99446414575,21.9534133432,24.6100542943,15.7793270296,16.3309757708
688,4.86091157397,5.02577977706,22.1001725931,24.7657582989,15.8452198991,16.4280151977
689,4.88909511434,5.06034077022,22.222002078,24.9342561536,15.9090270866,16.4993250548
690,4.91886958543,5.09981590703,22.2989448511,25.1078351211,15.9698488304,16.569490529
691,4.95481445121,5.13188953217,22.4273397308,25.2399502887,16.0355236581,16.6591966643
692,4.97883208942,5.15846140666,22.5996405078,25.3656361119,16.1040511511,16.7428536841
693,5.01438580109,5.19082340313,22.7828213271,25.5133252805,16.1698821345,16.8311226416
694,5.0514586679,5.22567581464,22.9415945455,25.6771289941,16.2440639059,16.9109592568
695,5.0846185996,5.25058565045,23.0497554834,25.8290928851,16.3243687615,16.9689845823
696,5.11831107881,5.27894232342,23.2187285803,25.9691458251,16.4052049631,17.0577649798
697,5.15056574981,5.31085062578,23.2788396185,26.1078174587,16.4890300281,17.1472858685
698,5.16916387245,5.34848694179,23.4812569223,26.2843405051,16.589043559,17.2380672786
699,5.18428321619,5.37503851983,23.5773233281,26.4598680104,16.6787950357,17.3304515823
700,5.21782823358,5.40517863842,23.6865440991,26.6405152214,16.7596960214,17.4289033775
