,CM_M_CM_M_01_Belly,CM_M_CM_M_02_Belly,CR_M_CR_M_01_Belly,CR_M_CR_M_02_Belly,H_M_H_M_01_Belly,H_M_H_M_02_Belly
615,2.5084371958,2.37942889369,37.8873054814,41.8749758639,2.45047465901,5.71447552941
616,2.5271924435,2.39750035481,37.8953969329,41.9093116643,2.46892970557,5.75310018748
617,2.54510992393,2.41638773704,37.9115996162,41.926220406,2.48742487489,5.79539444552
618,2.55914596034,2.44209382919,37.9277674411,41.9479771381,2.50875702914,5.82854015312
619,2.57518684969,2.45845431015,37.9404632235,41.9831603279,2.52329286867,5.85739347296
620,2.60074335926,2.4759179652,37.9501371077,41.9945472748,2.54184377379,5.89958672769
621,2.61303406966,2.49414438255,37.957489276,42.0083514381,2.56151085865,5.94211608161
622,2.62321824047,2.50902436677,37.9793193558,42.0242149422,2.58448787473,5.97504693462
623,2.63444235204,2.5266542329,38.0012281093,42.0471300501,2.59988663566,6.0049520142
624,2.64886279457,2.54024094996,38.0295782906,42.0721123498,2.62259903502,6.03826113133
625,2.66443294646,2.55842487053,38.061548903,42.0990271971,2.64128349167,6.06771152162
626,2.68107238981,2.58005776719,38.0817869736,42.1214615167,2.65791834682,6.09464566365
627,2.69140670224,2.59995789624,38.0849690275,42.1451510102,2.67268369413,6.1251894961
628,2.70683428631,2.61388570601,38.0680923246,42.1758448578,2.6885670918,6.17229809967
629,2.72499354528,2.62803165613,38.0595108819,42.205812089,2.71301995769,6.2104127173
630,2.74617836285,2.64635669343,38.0905452396,42.2345226464,2.72960530901,6.2441730335
631,2.77054160539,2.66191177888,38.1161510038,42.2526497901,2.74523430215,6.27587207531
632,2.79031382455,2.67880461004,38.1375385141,42.2648028151,2.76398633561,6.30594122038
633,2.81023538426,2.69582340025,38.1630796789,42.2818332824,2.78331853398,6.3380039421
634,2.82896791281,2.70754132028,38.1545564529,42.3032917166,2.79451509941,6.37183034942
635,2.84639126342,2.72338770016,38.1806281018,42.3235220125,2.80807835773,6.40274491932
636,2.86055144622,2.74041770217,38.2104310822,42.3432596931,2.82670633989,6.42483777433
637,2.87894382095,2.75589529808,38.2338002686,42.3668890673,2.83906370939,6.44521470701
638,2.89326643288,2.77508757347,38.2602175031,42.4031876632,2.86219829754,6.47313240637
639,2.91294079064,2.7918558155,38.295303942,42.4342314075,2.88025372941,6.50988308745
640,2.93279791835,2.80917375885,38.2925967318,42.4372197495,2.89773411636,6.54422297448
641,2.95496881591,2.82933617049,38.2724530529,42.4375748477,2.91228437631,6.5758111098
642,2.97113359133,2.84928530984,38.2451931166,42.4991029054,2.93813988901,6.6062681636
643,2.98661145045,2.86320741893,38.2220590386,42.558895825,2.95816852665,6.6357912297
644,3.00752024567,2.87840755949,38.2072136387,42.5856727221,2.9726962952,6.6556029741
645,3.02852459359,2.89640330119,38.2518614716,42.6114929835,2.9865848598,6.68800966798
646,3.04620194602,2.91538263246,38.3113623245,42.6407480476,3.00667429335,6.72373830746
647,3.06619326051,2.93260852399,38.3750511116,42.669104234,3.02616365515,6.75900913626
648,3.08842922025,2.94763132714,38.4390295623,42.6932767587,3.04810057889,6.79271273022
649,3.11482079094,2.96840318126,38.4631087511,42.7178407432,3.063121747,6.82123947711
650,3.13395167349,2.9882284858,38.4860994956,42.7481899358,3.07318830886,6.84475723408
651,3.15400348994,3.00578692713,38.4933837173,42.7692557718,3.08496578883,6.86978590038
652,3.17608338622,3.02655628885,38.5043664779,42.7934530049,3.09311773322,6.89604689601
653,3.20114305593,3.05066627661,38.5231060123,42.8152202635,3.10941076168,6.92121853307
654,3.22212968602,3.0724897067,38.5502609917,42.8331244938,3.12200752472,6.93974474814
655,3.24013242095,3.09050730357,38.5752943162,42.8467636436,3.1308738765,6.96534816898
656,3.25445495488,3.11065285653,38.5985043043,42.8596293403,3.14490661489,6.99386453051
657,3.27759595145,3.12993781281,38.5658817243,42.8725065794,3.15982766481,7.02443195746
658,3.30105635998,3.14972364016,38.5312290575,42.8835681079,3.17047449318,7.05239148722
659,3.31846634738,3.17058145597,38.4923963161,42.8971914657,3.18508509536,7.0689096446
660,3.34070467006,3.18743953397,38.5395600382,42.9095552258,3.19880629828,7.08873496844
661,3.356533053,3.2079691103,38.5782672161,42.9221774479,3.21864100997,7.11359746577
662,3.37068103521,3.22939477315,38.6135159972,42.936227452,3.23403876194,7.13751732091
663,3.39495701566,3.25078681174,38.6455215056,42.9530938833,3.24310884082,7.16094633624
664,3.41843619885,3.27356764268,38.6753800495,42.9808071269,3.25209783364,7.18901601047
665,3.4458457455,3.29272573758,38.6987544621,43.010829438,3.27155120384,7.21537334037
666,3.46719549379,3.3134040812,38.7088280356,43.0356550803,3.28074869485,7.2403349761
667,3.47650220108,3.33461720336,38.7542633365,43.0585263626,3.28755606184,7.26544350286
668,3.48393706388,3.35280664101,38.7724551602,43.0810043072,3.29891845683,7.29008634833
669,3.51791954669,3.37146649444,38.7894125255,43.1026575727,3.30396743532,7.30886987969
670,3.54903940682,3.39216351454,38.7966429483,43.1206982759,3.316467294,7.329209419
671,3.5622413091,3.41345038431,38.8014009115,43.1504553279,3.33336833838,7.35265268555
672,3.58190220295,3.4391276267,38.8216664967,43.1712845276,3.33511220791,7.37492400126
673,3.60868721602,3.4632721376,38.8392431825,43.1827800551,3.34854248196,7.39593285699
674,3.63478730363,3.48818904127,38.8535346295,43.1941567893,3.3570980003,7.42679125616
675,3.66007932828,3.51088150607,38.8597231179,43.2122567652,3.36409151597,7.4550531633
676,3.67775295321,3.52666520107,38.8659612894,43.2302843716,3.37515267971,7.49106125009
677,3.69856124975,3.55253877143,38.8804916742,43.2344801662,3.38872504698,7.52921170802
678,3.72236314595,3.57778184549,38.9013781903,43.2398124559,3.39848853567,7.5657528883
679,3.74348722454,3.59705575972,38.9152321357,43.2553877939,3.40420661595,7.60468028483
680,3.76540982326,3.61761885909,38.9280258417,43.2725392126,3.42533245937,7.64152227398
681,3.78790162899,3.63801891385,38.9398928054,43.2902617674,3.44143001441,7.67648837562
682,3.81281723067,3.66052874952,38.9452911681,43.3007689736,3.45491089841,7.70447564117
683,3.84363405572,3.68602683142,38.9491555015,43.3082893057,3.45816692211,7.7306388764
684,3.87451253691,3.70869737569,38.965849713,43.311604365,3.47792178638,7.75909992253
685,3.90063849024,3.72836154697,38.9927380654,43.3160861168,3.49420248955,7.78833286193
686,3.93115204646,3.7471195736,39.021484415,43.3315669338,3.49618153537,7.8176853744
687,3.98250113773,3.76893609929,39.0411530797,43.3429241264,3.50426014516,7.84902138527
688,4.01024874385,3.78381079473,39.0496008627,43.347000057,3.50608774322,7.88520799377
689,4.04323502494,3.79940009334,39.0611544267,43.3529752991,3.50820136899,7.92616464519
690,4.0698856558,3.81661970128,39.0788975906,43.3629028976,3.51630898537,7.96359660053
691,4.09946372705,3.84454039537,39.1019694091,43.3692009538,3.52381604131,7.98912010802
692,4.1262820239,3.87401039727,39.1254062073,43.375373596,3.53468051341,8.01252842805
693,4.15218990233,3.8951335812,39.1425980359,43.3856145038,3.55024619691,8.03241039186
694,4.17210536217,3.91786123974,39.1489773813,43.3970960417,3.56417664239,8.0639053406
695,4.2060866908,3.94089549192,39.1588216516,43.403625402,3.57427199167,8.10359097912
696,4.24000182106,3.96382116237,39.171269317,43.4087899045,3.58763115279,8.12597709897
697,4.26753333994,3.99557323639,39.1997627864,43.4162069141,3.59633246105,8.14274524788
698,4.29483702131,4.01780836225,39.2409341946,43.4194238362,3.6092705975,8.17861780434
699,4.32048106172,4.0382562796,39.2458265146,43.4276025367,3.61661017092,8.22550353829
700,4.3500734164,4.05240625187,39.2581714102,43.435513046,3.62540602917,8.27637342495
