,CM_M_CM_M_01_Shoulder,CM_M_CM_M_02_Shoulder,CR_M_CR_M_01_Shoulder,CR_M_CR_M_02_Shoulder,H_M_H_M_01_Shoulder,H_M_H_M_02_Shoulder
614,18.3295910546,16.1736443214,7.83505138483,10.4228335104,12.5065230833,14.9645292098
615,18.4363795999,16.2261022759,8.08297071849,10.6722363453,12.7256542665,15.3046293817
616,18.5003659505,16.2772747251,8.30251300045,10.9598644295,12.9591897674,15.6321452895
617,18.5467777824,16.3430992732,8.57712295369,11.25562609,13.1922280721,15.9203842019
618,18.6002482558,16.3742944519,8.80323143477,11.6274686851,13.4239978342,16.2001919002
619,18.6654874321,16.4021033392,9.0610009614,12.0022758366,13.6729781004,16.5078026681
620,18.734845934,16.4261704818,9.28080177807,12.3649064721,13.8975828901,16.8028590396
621,18.8081161875,16.4460474496,9.51363263178,12.7047343086,14.1024180104,17.1066323844
622,18.8815629468,16.4669659862,9.7634946733,13.0617118303,14.3596568892,17.3755294832
623,18.9362060834,16.4799115138,9.98331981204,13.3805366764,14.5273966998,17.6683153762
624,18.9938164081,16.5134922427,10.2188240045,13.7151915265,14.6661509656,17.8470924378
625,19.0631434542,16.539372706,10.4464348675,14.0719714394,14.8668505851,18.2022644964
626,19.13670706,16.5644470045,10.6659944755,14.4667739637,15.1040374638,18.3195966333
627,19.2114581162,16.5899597757,10.9032959421,14.8359994101,15.3071562596,18.5215933921
628,19.2811734727,16.617394841,11.1457034907,15.1171191986,15.4979960273,18.8300941896
629,19.3427410318,16.6424074491,11.4211220573,15.4134636825,15.6551987848,19.1386834754
630,19.4338988521,16.6635917633,11.6863527996,15.7224925022,15.831745239,19.3142307545
631,19.4889656979,16.686509966,11.9154505776,16.0499898402,15.9277315475,19.5840222437
632,19.5034289744,16.7114938293,12.136585617,16.3841129861,16.054348346,19.815430107
633,19.5432214552,16.734919187,12.3515250774,16.7243763582,16.2431989495,20.0470325577
634,19.5994844849,16.7579017442,12.5613807151,17.0786712376,16.4267947595,20.3323242669
635,19.6616217426,16.7838545621,12.7970014689,17.4196170227,16.6040175152,20.6038040572
636,19.7188392327,16.8458785649,13.0307283888,17.7656892595,16.7740630497,20.7899483035
637,19.7748716533,16.9576804945,13.2453044774,18.062389412,16.9720724404,21.0450772719
638,19.8307361067,17.0690986378,13.4512246179,18.2907505311,17.1503314252,21.2837688485
639,19.8874298279,17.1052423356,13.6665786027,18.636861199,17.3225707692,21.5482382662
640,19.9433035142,17.1479935287,13.9012333333,19.0037777095,17.4900919846,21.6691914077
641,19.9801327764,17.1655660113,14.1421451738,19.3305657134,17.6364556394,21.8335399963
642,19.996246158,17.184674344,14.3668261158,19.6223012592,17.7800562036,22.052235354
643,20.0240070973,17.2047296221,14.5582164933,19.8831428499,17.9678519431,22.2063434321
644,20.0947097028,17.2350181502,14.7566723572,20.2018348549,18.1351031477,22.3004819396
645,20.1682037064,17.3061507598,14.9421368229,20.4979527596,18.300248064,22.4318938148
646,20.2252343914,17.3762465541,15.1462585442,20.8425555791,18.5021871213,22.7014407118
647,20.2658114543,17.4502915761,15.3130388556,21.1547069735,18.6610668023,22.9054983773
648,20.3274754434,17.5390457369,15.4997209558,21.4566143532,18.810101276,23.1388327263
649,20.3882406405,17.5974148966,15.669586144,21.7189741615,18.9518109694,23.2793339357
650,20.460172306,17.6382230154,15.8577446011,21.9310187184,19.0949151969,23.4539700115
651,20.5152287064,17.6841019856,16.0444002625,22.2318700728,19.2294636902,23.5935197678
652,20.5540000873,17.7632836627,16.2324457475,22.5171356838,19.3497071491,23.7517474257
653,20.610277215,17.8673643629,16.4383989923,22.7559915797,19.467916963,23.9490606673
654,20.675659831,17.977769714,16.6466268557,22.9913402816,19.6115048514,24.131818832
655,20.7117817658,18.0916503479,16.8562035933,23.2790181177,19.7580552848,24.3115991466
656,20.7653993922,18.1357571327,17.0582598469,23.5284779928,19.8878762622,24.465863899
657,20.8571924687,18.1535234139,17.2466128385,23.7974278514,19.9994668546,24.6541377798
658,20.9244427445,18.1684931841,17.3909644461,24.0665486403,20.130410176,24.8097407629
659,20.9971916671,18.1913927903,17.525250223,24.3439037345,20.2715360764,24.9458517288
660,21.0602453315,18.2054987677,17.7082000114,24.619964884,20.4082757971,25.1112713098
661,21.130829333,18.2126353987,17.8779339944,24.8616956283,20.5354144758,25.2795581103
662,21.1653955944,18.2963295124,18.0632386314,25.0998556837,20.6639667335,25.4271742759
663,21.1898704181,18.3298172133,18.2522388975,25.3319456484,20.7893575126,25.5559631244
664,21.2134083259,18.3590796248,18.433360221,25.5848241545,20.9082212645,25.7407383398
665,21.2381693284,18.3907482033,18.6153884062,25.8342181391,21.0166123738,25.9049160014
666,21.2744601742,18.4281711992,18.8144795904,26.0933800997,21.1165221995,26.079815234
667,21.3212530238,18.463613364,19.0184079792,26.2989906682,21.2158795029,26.2378471176
668,21.3723124252,18.4901322644,19.2008615706,26.4965773989,21.3007758774,26.354550194
669,21.4268341061,18.5238937185,19.382225241,26.7622459835,21.3944537089,26.4771342371
670,21.485188603,18.5500980127,19.5689920112,27.0054446392,21.5124101247,26.6242763154
671,21.5415164705,18.5677754042,19.7528755018,27.2466505453,21.6556508422,26.7673375126
672,21.6594177234,18.5927499926,19.9119828027,27.4280836715,21.771395676,26.8985789368
673,21.7794924601,18.6541752349,20.0531719434,27.6440473312,21.8854911227,27.0029580174
674,21.8823288198,18.7159278557,20.2208493081,27.8658611334,22.0047030021,27.1371759506
675,21.969674289,18.7553155914,20.3861447517,28.049686119,22.1306898534,27.3005134894
676,22.0294290863,18.7812030926,20.5463712144,28.2120727524,22.264811802,27.4604957285
677,22.0721952706,18.8160107175,20.7031739778,28.3887350001,22.3939402146,27.6205989846
678,22.1147478936,18.8629504676,20.8557460591,28.5808949061,22.5088547303,27.7571587217
679,22.1603771075,18.8915555758,21.0311338558,28.8371768685,22.6222966023,27.929751419
680,22.2106196278,18.9208995721,21.1949947952,29.0905478576,22.7190138228,28.06491906
681,22.2646053799,18.9541290233,21.3597097314,29.2564914313,22.8303787768,28.2124996782
682,22.3246477066,18.9876485323,21.5414147139,29.4889583963,22.9395029368,28.3185580058
683,22.3883162923,19.0272770734,21.7129064929,29.7099821164,23.0462168436,28.4813445252
684,22.4597040543,19.0618661827,21.8689282079,29.912090882,23.147055852,28.608004839
685,22.5582448422,19.0919433426,22.0040760317,30.1231500021,23.2548853243,28.7343247601
686,22.6505226794,19.1328649209,22.1607355125,30.3405737375,23.3629945999,28.8229332842
687,22.7367388135,19.1456304155,22.3169554716,30.5602584153,23.4588850193,28.9443248038
688,22.787804846,19.1724426141,22.4776154783,30.7779295459,23.5580969792,29.0634552497
689,22.8135863966,19.2114133098,22.6345186485,30.9939924327,23.6481083034,29.1928778905
690,22.8655999048,19.258609445,22.7768165425,31.1671502342,23.7233666882,29.2868165177
691,22.9209231796,19.3151269196,22.9214984905,31.3475584892,23.8078185295,29.4327687039
692,22.9791733908,19.3818548961,23.0805120672,31.5315995741,23.9317695912,29.5575901909
693,23.0498749322,19.3950032721,23.2273105272,31.7425846262,24.023921171,29.6758233184
694,23.1272111599,19.4740515782,23.3698291971,31.9618150617,24.1117429999,29.7932158491
695,23.1925093422,19.5487645903,23.5265539161,32.167317497,24.2053378699,29.9073258034
696,23.2231343226,19.6021126698,23.6948302391,32.2963163373,24.2996244485,29.9983727128
697,23.2558566901,19.6386647942,23.8736380571,32.5402831663,24.3981811601,30.0928371029
698,23.308835964,19.773265924,24.0573160919,32.7851993298,24.4955108696,30.1910582392
699,23.4015321826,19.8159395808,24.2213964905,32.9814122327,24.606818683,30.2932882536
700,23.5037801623,19.8886697433,24.4020756044,33.1827890332,24.7380632776,30.3786733015
