,CM_M_CM_M_01_Breast,CM_M_CM_M_02_Breast,CR_M_CR_M_01_Breast,CR_M_CR_M_02_Breast,H_M_H_M_01_Breast,H_M_H_M_02_Breast
468,1.16123606859,1.36792419932,1.0375921194,2.17537300696,1.69164871614,1.45026325989
469,1.14663105558,1.35106997362,1.03458592299,2.15609790844,1.66773282292,1.43135866842
470,1.13832558961,1.3353622271,1.03377549294,2.14245707817,1.64750913044,1.4126658005
471,1.12307063732,1.31299548936,1.02766767917,2.1296352524,1.62657734663,1.39562804785
472,1.10186412636,1.29898747115,1.02378019437,2.10905981579,1.60132591036,1.37832347318
473,1.08277857743,1.28067280741,1.02215894819,2.09920906731,1.5815841561,1.35359241706
474,1.06911468313,1.26070663188,1.01586111222,2.08241838741,1.56067326508,1.33008947674
475,1.05807431644,1.24200434279,1.01196456547,2.06549981085,1.54243700689,1.31026455474
476,1.04337577124,1.23076982733,1.00903837823,2.04728314826,1.51698280088,1.28930925541
477,1.03314181552,1.22332595112,1.00512522125,2.02957603678,1.49094494516,1.27146575887
478,1.02371323068,1.21224009502,1.00187732135,2.01258953552,1.46188318625,1.25348364003
479,1.02245469114,1.20684682077,0.995309451959,1.99662360652,1.4360032898,1.23962406816
480,1.01932261514,1.19900314419,0.987506081441,1.97869227613,1.40937242603,1.22928915168
481,1.02804984971,1.1961843414,0.979839557362,1.961876432,1.38104844533,1.21801196963
482,1.04134386783,1.1943135166,0.975019466652,1.94115515187,1.35334126887,1.21101272943
483,1.05359341556,1.2009847858,0.969024402475,1.92677736029,1.33054506876,1.20504247708
484,1.07647263437,1.21268481199,0.963220502766,1.90871062933,1.30598353094,1.20225034504
485,1.1132587412,1.23046803907,0.958015273829,1.89139679692,1.28037830671,1.19978110071
486,1.15021120451,1.25402056056,0.952693115083,1.86876673412,1.26086571524,1.20468656041
487,1.19431008598,1.27824281639,0.946633539961,1.84659200837,1.23454642576,1.2226157033
488,1.23422467198,1.30319589695,0.939959324229,1.83108041142,1.21641332952,1.24253669829
489,1.28507039818,1.33380668375,0.932986417716,1.81925656323,1.20384573554,1.25955017831
490,1.33491695387,1.37027122741,0.926050951389,1.80440821167,1.20205761683,1.288015443
491,1.40975992588,1.41530286069,0.919643867594,1.79227613311,1.19702792144,1.33020717238
492,1.47748260958,1.46157221009,0.91407304173,1.78411794413,1.20429360816,1.3705651083
493,1.5382107591,1.51183555724,0.907873671738,1.77666316333,1.21335617104,1.42151871884
494,1.61363147476,1.56448226368,0.904760214927,1.779238834,1.22483301369,1.47581387706
495,1.70576281028,1.63187383123,0.902666590481,1.77779707658,1.25086323396,1.54069109882
496,1.80763252543,1.70331558404,0.899456519899,1.7837060015,1.28871230753,1.61320118853
497,1.91629854371,1.76818512231,0.898160034428,1.79434041159,1.32683946022,1.70646038815
498,2.01580020363,1.84494065067,0.898473909691,1.81492922294,1.37410077285,1.7875159464
499,2.12947563874,1.93029984775,0.898609645617,1.83861297901,1.42553218614,1.87056852925
500,2.24930493888,2.02109213796,0.899091600772,1.87386653077,1.48534774679,1.97155395586
501,2.37915004564,2.10388334197,0.902401090424,1.90959069036,1.5574425274,2.08498540136
502,2.51690186607,2.1962452345,0.905651437392,1.95748319463,1.63924632971,2.17503937401
