,CM_M_CM_M_01_BackBottom,CM_M_CM_M_02_BackBottom,CR_M_CR_M_01_BackBottom,CR_M_CR_M_02_BackBottom,H_M_H_M_01_BackBottom,H_M_H_M_02_BackBottom
446,4.24447978936,3.56425616163,0.718055094367,0.935687237682,1.36375234467,1.16503349891
447,4.27877393872,3.61239195219,0.716903613681,0.935478754061,1.37064939917,1.16715673581
448,4.32308543364,3.66040933144,0.721411079222,0.937934662195,1.37691628289,1.16976550104
449,4.38930714621,3.70221125792,0.724428314542,0.940147715474,1.3825447425,1.17422519298
450,4.44665282626,3.75137374279,0.726473108883,0.941584905359,1.38899424397,1.17693388499
451,4.50162706436,3.81229457804,0.728088108857,0.944403233651,1.39378860632,1.18082463705
452,4.55624971667,3.86924922263,0.730305357715,0.948490073873,1.39834869878,1.18545404817
453,4.61931281989,3.91188088144,0.732677815641,0.948842877545,1.40374094008,1.18878827396
454,4.67787063118,3.97171393015,0.734874395903,0.95367119719,1.41100151434,1.18750895642
455,4.72051374939,4.00436273622,0.735742398442,0.955327185883,1.41703548116,1.192935752
456,4.76667095648,4.05516386415,0.737195380648,0.957577542916,1.42132855371,1.20039405155
457,4.85085207508,4.11564095384,0.739728655073,0.960411108144,1.42509096665,1.20580198838
458,4.92418733587,4.18541067716,0.74203395441,0.963624434162,1.43042009341,1.21571009035
459,5.00439182209,4.23524839763,0.744780102238,0.965668406082,1.43901391785,1.22659124819
460,5.06712873198,4.29279362689,0.746925009281,0.9695963826,1.44484139126,1.22765082386
461,5.11428987848,4.35816903825,0.750563852338,0.971973850302,1.45258183009,1.22710735478
